CLUE,ANS,POS,FOUND IN
Stroke lovingly,caress,1,Caressed tenderly
Expressing sorrow for one's sins,penitent,3,Penitent spirit
Circled ,ringed,14,Ringed around the periphery
Newspapers,press,3,Daily press
Establish firmly in well-defended position ,entrench,3,Steadfastly entrenched
Leisurely walk ,amble,3,Easy amble
Smouldering piece left over from a fire,ember,9,Glowing ember (metaphorical for a smoldering remnant)
Barrel-maker ,cooper,3,Coopers' artisan
Something that compensates,offset,20,Offset disadvantage or shortcoming
Testimony - verification,evidence,5,Confirm Consistency: Ensure that the witness's account is consistent across different pieces of evidence or statements they have provided in other contexts
Local habit,custom,2,Regular custom
Expel from a country ,deport,1,Deportation
Things tied together ,bundle,14,Fused bundles
High-kicking French dance ,cancan,14,Cancanette (smaller version)
Greek goddess ,athena,2,"Athena - Goddess of wisdom, courage, and strategic warfare"
Article in list ,item,4,Easily obtainable - Implies that acquiring the item in question requires minimal effort.
In the direction of ,towards,2,Towards the north
Contests of speed ,races,5,Fast-forward races
Male domestic fowl,rooster,3,Cockerel (young rooster)
