CLUE,ANS,POS
Ancient Mexican ,aztec,1
Nebraska city ,omaha,2
Slangy adjective for harking back to the past ,retro,11
Leaf of a conifer ,needle,1
Unyielding,rigid,8
Strange ,odd,2
White ant ,termite,1
Having no beginning or end ,infinite,1
Permanent ,enduring,1
Rare noble gas ,radon,6
Wood ,timber,1
Plan,blueprint,2
Overdue,late,1
"Wiped out, deleted ",erased,1
Reverberate ,echo,1
"Catastrophe, tragedy ",disaster,1
Speed up ,quicken,2
Large unit of old Roman army ,legion,3
Ship's steering apparatus ,rudder,1
Painful heart condition ,angina,1
Owns up or grants entrance to ,admits,1
