CLUE,ANS,POS,FOUND IN
Intoxicating liquour ,alcohol,5,Alcoholic beverage
His cave is on Staffa,fingal,1,Fingal's Cave
Delight ,enchant,5,Enchantment
Without delay,pronto,13,Pronto (informal)
Ancient Italian ,roman,2,Roman Empire
Madman ,lunatic,2,Lunatic (historically used)
At a later time or behind ,after,15,Afterwards
Coast ,shore,1,Shoreline
Fashion ,trend,5,Trendy
Reckoning ,account,1,Accounting
Manufactured ,made,1,Factory-made
Dexterous ,adroit,6,Adroitness
Means of entry,access,4,Access point
