CLUE,ANS,POS,FOUND IN
River at Jarrow ,tyne,1,Town by Tyne waterway
Way out ,exit,5,Exit strategy
Burning fiercely ,flaming,5,Flamingly high temperature
Regular customer; backer ,patron,1,Frequent patron
Underwater missile,torpedo,14,Torpedo (closest related term)
First lady ,eve,8,Official hostess for formal events
A kind of fish zoo ,aquarium,4,Underwater aquarium
Vend ,sell,1,Sell or trade
Pine leaves,needles,3,Scandent needles
Relating to citizens ,civic,4,Civic-minded individual
"Initially and formally, flying saucers ",ufos,1,UFOs: Unidentified Flying Objects
