CLUE,ANS,POS
Mass of bubbles ,froth,2
Rubbish ,garbage,2
Small road,lane,2
Indonesian dish ,satay,3
Of dubious legality ,shady,6
Outside ,external,1
Imperial capacity measure,pint,1
Chinese martial art ,kung fu,1
Prevaricating ,evasive,2
Constituent of brass ,zinc,2
Bushy-tailed rodent ,squirrel,1
Careful use (of a resource) ,conservation,1
State of wealth and prosperity ,opulence,3
A cutter and engraver of gems ,lapidary,1
Deep cut ,gash,3
One causing deliberate destruction ,saboteur,1
"Pal, buddy ",chum,3
Preserve made with citrus fruits ,marmalade,1
