CLUE,ANS,POS
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,3
Dignity and assurance of manner ,poise,1
Supporter in a conflict,ally,1
"Parts, pieces, portions ",segments,1
Unrefined ,crude,2
Places of worship ,temples,4
"Breaks out, gets away ",escapes,1
Buildings with few partitions ,open-plan,1
Seeker of alms ,beggar,1
"View, judgement ",opinion,14
French soft cheese ,brie,1
"Small, sharp sliver",splinter,13
Golf peg ,tee,1
Reason for doing something ,motive,2
Legal representative ,lawyer,1
