CLUE,ANS,POS
Ancient two-handled jar ,amphora,1
State of being held prisoner ,captivity,1
Brilliant - dazzling,scintillating,12
Appraise ,assess,1
Underneath ,below,2
Nothingness ,nullity,3
Very black ,inky,8
Allow ,let,10
Turn aside (from the main subject?) ,digress,9
Appear to be ,seem,1
Dessert ,pudding,11
Group of things that belong together ,set,2
Idle wanderer ,vagabond,1
Small leaflet ,pamphlet,2
Gesture expressing unconcern,shrug,1
Mistake ,error,1
Type of camel - cabin rat (anag),bactrian,2
Belgian city,antwerp,2
Sports or entertainment venue ,arena,2
