CLUE,ANS,POS
Means of help in project ,resource,4
Language of much of the New World ,spanish,1
Impelled ,driven,17
Hand tool for plasterers or gardeners ,trowel,1
"'-' Marciano, US boxer ",rocky,1
Promise or pawn ,pledge,4
Adhesive ,glue,1
Ha-ha or peculiar? ,funny,3
Orderly ,methodical,3
Loathes and detests ,abhors,1
Exhales sadly ,sighs,2
CS Lewis' fictional realm,narnia,5
Long-faced ,glum,4
Assessment ,appraisal,3
Always winning,unbeaten,18
Froth ,suds,9
Exhausted,tired,2
White coating caused by damp ,mildew,7
Herb ,thyme,5
Period learning a trade ,apprenticeship,1
Bird used in falconry ,goshawk,3
Furrow ,groove,6
Regular traveller to work ,commuter,1
"-- Radcliffe, English long-distance runner ",paula,1
Reuse (old ideas) with little improvement ,rehash,6
