CLUE,ANS,POS,FOUND IN
Tear limb from limb ,dismember,7,Ruthlessly dismembering
Pixie (able to cobble?) ,elf,8,DIY (Do-It-Yourself)
"Reasonable, logical ",rational,1,Rational: Based on sound judgment or good sense
Sound of pain or despair ,groan,6,Doleful groaning
It always has a cause ,effect,17,Continuously effected by specific circumstances
Playing card,ace,6,Ace high
Mass of cells formed by bees ,honeycomb,10,Honeycomb density
US state capital - Dusty ,springfield,14,"Springfield (disambiguation), various states: While there are multiple cities named Springfield across different states, none are particularly known for being dusty nor serve as a state capital."
Greek goddess of peace ,irene,4,"In modern times, Eirene's representation continues to inspire various artworks, sculptures, and visual representations in the context of promoting harmony, reconciliation, and abundance worldwide."
Ballet skirt ,tutu,7,Tutu (classic): Represents the iconic full-length white tulle skirt associated with classical ballet performances.
Stronghold ,fortress,3,Robust fortress
Last ,final,2,Finality
Wander about,roam,1,Roaming freely
Love affair ,romance,8,Heterosexual/homosexual romance (depending on context)
Viscous bituminous substance,tar,4,"Heavy, thick tar-like product"
