CLUE,ANS,POS,FOUND IN
Decoration ,embellishment,2,Aesthetic embellishments
Finlandia composer ,sibelius,1,Jean Sibelius
Start ,begin,1,Beginning
Saturate ,drench,4,Drenched with water
Hot displeasure ,anger,1,Burning anger
(Walk with) a stiff pompous gait ,strut,1,Arrogant strut
Additional cost,surcharge,13,Economic surcharge
"French composer, d. 1963 - clone up (anag)",poulenc,9,Francis Poulenc
Child's construction set ,lego,2,LEGO bricks
Pare ,trim,7,Trimmed
Without a particular aim or purpose - say a choice ,random,2,Random pick
Dull ,matt,18,Gray matter (metaphor for uninteresting thoughts)
Saint and King of Norway ,olaf,1,Olaf Tryggvason
Hairstyle cut shortly and evenly all round,bob,1,Bob Cut
Pressing of a dangerous situation to the limit,brinkmanship,1,Crisis brinkmanship
