CLUE,ANS,POS
"Refined, not tawdry ",tasteful,11
In spite of that ,nevertheless,1
Authentic ,real,2
Region around Middlesbrough ,teesside,1
Talking ,speaking,4
Northern seabird with short neck and brightly coloured bill,puffin,2
Genuine ,authentic,1
Scientific study of animals ,zoology,1
Salaries etc ,earnings,7
Ceremonial march ,parade,1
Man's name ,ian,9
Stratum ,layer,1
Notion ,concept,2
Protection for the head ,helmet,1
"Morally correct, in accordance with principles ",ethical,1
"At liberty, escaped ",at large,13
A Greek dip ,taramasalata,3
Ranch in Latin America ,hacienda,1
One without mother or father ,orphan,2
Unit of a poem ,stanza,1
Typical English dish ,roast beef,1
Criminal who makes dud bank notes ,forger,1
Beer ,lager,2
Cereal crop ,oats,5
Mythological monster ,chimera,1
"Lump (of gold, etc) ",nugget,3
Stretchy ,elastic,1
Chaos ,turmoil,18
