CLUE,ANS,POS,FOUND IN
Died by submersion ,drowned,6,Drowned victim
Important historical period,era,1,Renaissance Era
Muck ,dirt,2,Dirty
Automaton resembling a human,android,7,Android with human features
Money lodged to secure release pending trial ,bail,1,Bail bond
Glue ,adhesive,1,Adhesive substance
Item of make-up ,lipstick,7,Lipstick or lip gloss
God ,deity,4,Supreme deity
Chant ,sing,1,Singing
Shaped like a ring ,circular,2,Circular band (resembling the shape but not literally made from it)
