CLUE,ANS,POS
Warming alcoholic drink with sugar and spices ,mulled wine,4
Current affairs ,news,1
Ease ,comfort,2
Mexican rolled pancake ,taco,1
Soft leather shoes originally worn by Native Americans ,moccasins,1
Taut or strained ,tense,1
Pointed tool for writing ,stylus,4
Edible flatfish ,lemon sole,12
Selection of small dishes served in Greek or Turkish cuisine,meze,1
F Scott Fitzgerald wrote ''The Great .....'' ,gatsby,1
Hillock ,knoll,2
Japanese artist ,hokusai,2
Military land force ,army,1
Using compulsion,coercive,1
Austrian city where Mozart was born ,salzburg,1
Horse-drawn vehicle ,carriage,1
Barren ,sterile,5
Short witty remark ,one-liner,6
Capable of being heard ,audible,1
Ought to ,should,1
Long narrow range of hills ,ridge,2
Light resilient plastic made of polystyrene ,styrofoam,2
Acid - rancid,sour,10
Forearm bone ,ulna,2
Animal's lair ,den,1
