CLUE,ANS,POS,FOUND IN
Like Sudoku puzzles ,numerical,2,Numerical grid challenge
Feudal subject ,serf,4,Serfdom participant
Fanaticism ,zealotry,12,"Zealotry: extreme, dogmatic zeal for a cause"
Opportunity or luck ,chance,4,Chance encounter
Capacity for rational thought ,reason,2,Logical reasoning
Footpath ,lane,6,Lanes for foot traffic
Italian city with leaning tower ,pisa,1,Bell Tower: Another name referring to the same architectural marvel in Pisa.
Take a case to a higher court for review ,appeal,7,Our appeal seeks not only for an overturning of his current conviction but also demands remedial measures such as retrial with appropriate representation and procedural safeguards in place.
Angle in astronomy ,azimuth,15,"Azimuth angle: An angular measurement along the horizon from a specific northward reference direction, used in locating objects in the sky by ground-based observers."
Stab with a needle ,prick,2,Prickly sensation
Dove's call ,coo,1,Melodious cooing
"Friendly, generous, considerate ",kind,6,Kind-spirited
"Peacock or red admiral, for example",butterfly,2,Irregular migrant butterfly: Cinnabar 
Poison ,toxin,15,Pufferfish toxin (tetrodotoxin)
