CLUE,ANS,POS,FOUND IN
Animal or vegetable pouch,sac,2,Veggie sack
Belonging to them ,their,1,Their own
Dirge ,lament,4,Lamenting song
Sweet ,dulcet,8,Dulcet (sweet sound)
(Of beer?) available ,on tap,11,Spirits of brewing on tap
"Differ, dissent",disagree,1,Disagreeing opinion
Treat with disrespect ,insult,1,Insulting
Irish police ,garda,1,Gardaí
Take too much food ,overeat,17,Overeaten portions
Merited ,just,4,Justly rewarded
Vegetable resembling celery,fennel,2,Fennel (the bulbous part can visually resemble small celery stalks)
Chrysler Building city,new york,1,"New York City, home to the iconic Chrysler Building"
"-- Monroe, US actress ",marilyn,18,Fashion icon (considering Marilyn Monroe's iconic status)
Gift (to charity) ,donation,1,Philanthropic donation
