CLUE,ANS,POS
Picture dyed into the skin ,tattoo,1
Ravine ,canyon,2
Parasites ,leeches,6
Cab ,taxi,1
Give to a good cause ,donate,1
Conference participant ,attendee,2
Small ingenious device ,gadget,1
"Ballroom dance, originally from Germany",waltz,1
Constantly changing ,dynamic,18
Country and porcelain ,china,6
Unsightly ,ugly,1
Reacts verbally ,replies,2
Military group ,platoon,3
Winter sport where stones are slid towards a target,curling,1
Material worn knotted round throat,necktie,1
Kingdom,monarchy,1
The Garden of Eden ,paradise,1
Oneness,unity,1
