CLUE,ANS,POS
Incursion ,raid,1
Type of carpet ,axminster,8
Branch of technology including aviation ,aerospace,3
Angry ,ireful,2
Root vegetable ,carrot,1
"Adieu, so long ",farewell,2
Assisted ,helped,10
Skin complaint ,eczema,3
"Of a period of government, such as in Britain 1811-1820",regency,6
Unmarriied state for religious reasons ,celibacy,1
Immense ,vast,7
Bring charge against ,accuse,1
Place of religious retreat for Hindus ,ashram,1
Make reference to ,cite,3
Former students,alumni,1
Break into parts ,split,4
Perilous ,risky,2
Metallic sound ,clang,1
Line of rotation ,axis,1
Earth science ,geology,1
Perpendicular ,vertical,1
"Kind of nut, makes nice icing on cake ",almond,2
German motorway ,autobahn,1
Container for beer etc ,barrel,8
