CLUE,ANS,POS
Old or ageing ,elderly,3
Bring a baby off mother's milk ,wean,1
Hang around ,loiter,2
On the cards ,likely,4
Disgorged ,ejected,1
Religious man ,monk,1
A stand in a market-place ,stall,1
Place of religious seclusion,cloister,7
Pressure or emphasis ,stress,1
"Functional, handy ",useful,15
Conceal ,hide,2
Frame of vehicle ,chassis,1
Card game ,canasta,9
Baby frogs ,tadpoles,1
Knock down (building) ,demolish,1
Slender - refined,svelte,1
Part of a billiard table,pocket,1
Requiring hard work ,arduous,4
