CLUE,ANS,POS
Professional misconduct,malpractice,1
Stuck-up ,snobbish,7
Responsibility or burden ,onus,4
One wearing clothing typical of the opposite sex ,cross-dresser,1
State of being held prisoner ,captivity,1
Brilliant - dazzling,scintillating,8
Appraise ,assess,2
Underneath ,below,2
Nothingness ,nullity,4
Singing Dame of WWII ,vera lynn,1
Very black ,inky,3
From birth to death ,lifetime,1
Dessert ,pudding,2
Anticipate ,foresee,7
(Political) murder ,assassination,2
Small leaflet ,pamphlet,1
Gesture expressing unconcern,shrug,1
