CLUE,ANS,POS
Grossly overweight ,obese,2
"In music, below the correct pitch ",flat,1
Thick black product of the distillation of solid fuel ,coal tar,6
Ancient vehicle ,chariot,1
Golf ball support,tee,1
"Austere, serious ",severe,3
Posh bloke ,toff,6
Journey by water or through space ,voyage,1
Non-obligatory addition ,optional extra,3
"Burning, corrosive ",caustic,3
Very hot and dry ,torrid,9
Ballroom dance,waltz,1
Cul-de-sac,dead end,1
Departed ,gone,2
Place in peril ,endanger,4
Apparatus for heating,radiator,10
Region of NE France bordering on English channel ,normandy,1
Most lofty ,highest,5
"The ""single currency""",euro,1
Thieving intruder ,burglar,1
Future prospect ,outlook,3
Novel by Louisa May Alcott ,little women,1
Public speaker ,orator,1
