CLUE,ANS,OUTPUT
Staggering ,reeling,"['Stunning', 'Amazing', 'Astounding', 'Breathtaking', 'Jaw-dropping', 'Mind-boggling', 'Eye-popping', 'Dizzying', 'Gobsmacking', 'Overwhelming', 'Blindingly fast', 'Thunderously loud', 'Shockingly sudden', 'Stunningly beautiful', 'Startling', 'Jolting', 'Electrifying', 'Spellbinding', 'Captivating', 'Enthralling']"
Food for queen and larvae ,royal jelly,"['Hive', 'Brood', 'Larval fare', 'Royal rations', 'Insect sustenance', 'Apian aliment', 'Bee buffet', 'Colony cuisine', 'Honeyed offerings', 'Pollen provisions', 'Queenly grub', 'Larval luncheon', 'Royal repast', 'Bee breakfast', 'Hive harvest', 'Food foraged', 'Insect ingredients', 'Apian alimentation', 'Brood buffet', 'Honeyed hospitality', 'The clue is likely related to the food or sustenance provided for these insects within their hives.']"
Caw ,croak,"['Cawed', 'Squawked', 'Shouted', 'Hooted', 'Cried out', 'Yelled', 'Roared', 'Bellowed', 'Whooped', 'Hollered', 'Hee-hawed (for a cowboy)', 'Bayed (like a hound dog)', 'Howled', 'Whinnied', 'Eeeee-d!', 'Cackled', 'Chattered', 'Trilled', 'Tweeee-t!', 'Fowlly (as in ""fowl"" = birds, but also sounds like ""caw"")']"
Keep back ,withhold,"['Hold back', 'Retain', 'Preserve', 'Maintain', 'Sustain', 'Continue', 'Prolong', 'Keep going', 'Carry on', 'Stay the course', 'Halt', 'Arrest', 'Check', 'Curb', 'Restrict', 'Limit', 'Throttle back', 'Slow down', 'Hold off', 'Refrain']"
Enthusiasm ,ardour,"['Ardor', 'Zeal', 'Fervor', 'Passion', 'Excitement', 'Ebullition', 'Exuberance', 'Joyfulness', 'Delight', 'Rapture', 'Elation', 'Euphoria', 'Thrill', 'Vigor', 'Vivacity', 'Vitality', 'Energy', 'Dynamism', 'Sprightliness', 'Fervidness']"
Organisation's influence in the community ,outreach,"['Presence', 'Footprint', 'Imprint', 'Impact', 'Effectiveness', 'Reach', 'Scope', 'Sphere', 'Dominance', 'Supremacy', 'Influence sphere', 'Community footprint', 'Regional authority', 'Local power', 'Neighborhood clout', 'Civic influence', 'Public presence', 'Municipal authority', 'Township supremacy', 'Civic dominance']"
Pudding,afters,"['Custard', 'Mousse', 'Cream', 'Dessert', 'Puddinglike substance', 'Fudge', 'Chocolate pudding', 'Pudding parfait', 'Pudding cake', 'Pudding pie', 'Whipped cream dessert', 'Flan', 'Crepe', 'Souffle', 'Crème brûlée', 'Trifle', 'Gâteau', 'Mille-feuille', 'Cream puff', 'Éclair']"
Publisher of romantic novels ,mills-and-boon,"['Mills & Boon', 'Harlequin', 'Silhouette', 'Avon Romance', 'Signet Classics', 'Ballantine Books', 'Dell Publishing', 'Leisure Books', 'Harpers & Brothers', 'Penguin Random House (includes romance imprint)', 'Simon & Schuster', 'St', 'Warner Bros', 'Avon Impulse', 'Forever Yours', 'Carina Press', 'Entangled Publishing', 'Samhain Publishing', 'Sourcebooks Casablanca', 'Tantor Redhook']"
Brute ,beast,"['Force', 'Strength', 'Power', 'Muscle', 'Heft', 'Bulge', 'Clout', 'Might', 'Fierceness', 'Ferocity', 'Savage', 'Unrefined', 'Coarse', 'Rough', 'Tough', 'Brutal', 'Barbaric', 'Unkempt', 'Unruly', 'Wild']"
Cavalry sword ,sabre,"['Saber', 'Rapier', 'Estoc', 'Scimitar', 'Spadroon', 'Gladius', 'Falchion', 'Dussindal', 'Cudgel', 'Partisan', 'Cutlass', 'Broadsword', 'Claymore', 'Lochaber axe', ""Claymore's cousin (Schiehallon)"", 'Scottish broadsword', 'English broadsword', 'Great sword', 'Long sword', 'Battle-axe']"
