CLUE,ANS,POS,FOUND IN
Reject disdainfully ,spurn,3,Spurn outrightly
Driven by liquid under pressure ,hydraulic,3,Hydraulic machine
Threadlike strands growing from the skin ,hair,1,Hairs
Took a loan of ,borrowed,1,Borrowed money
Treatment centre ,clinic,9,Dietary counseling clinic
Carriage for hire ,hackney,2,Hackney carriage (a traditional taxi)
Wool from long-haired goats ,angora,3,"Angora (more commonly related to rabbits; however, 'angora' is also a term used colloquially for angora goats)"
Turkish ,ottoman,4,Ottoman (historical empire based in present-day Turkey)
Haunt -- preoccupy ,obsess,2,Obsession
Means of detecting and locating distant objects,radar,1,Radar (Radio Detection And Ranging)
