CLUE,ANS,POS
Monstrous creature ,behemoth,1
Favouritism ,bias,2
Young hares ,leverets,3
Baby's plaything,rattle,1
Foreign (from outer space?),alien,2
Roman goddess of the hunt ,diana,1
"Bold, audacious ",daring,1
Procedure ,method,2
Tidy ,neat,2
Profound ,deep,1
Politically-inspired murder ,assassination,1
Refusal to accept an unpalatable truth ,denial,1
"Abnormal, aberrant ",atypical,3
Done in an obvious way ,overt,4
Perfect for the purpose ,ideal,1
Layperson ,amateur,2
New York City borough,brooklyn,2
Ignorant (of) ,unaware,8
Large wall painting,mural,1
Ceremony - ritual,rite,2
Tragic prince of Elsinore ,hamlet,1
Made smaller ,reduced,2
Male singing voice ,baritone,3
"On a ship, train etc ",aboard,1
Greek island ,rhodes,3
Humorist ,comedian,12
Annulled ,repealed,10
Light brown sugar ,demerara,1
Presiding person ,chairman,15
"Incidents, occasions ",events,1
Remove rind ,peel,1
Vanquished ,beaten,6
Scottish landowner ,laird,1
Curved under-parts of the feet ,arches,1
"Medium, average, fair ",middling,6
Broadcast again ,rerun,2
Sleepwalker ,somnambulist,1
