CLUE,ANS,POS
Formerly capital of Nigeria ,lagos,1
Deliberately avoid ,shun,4
Access ,entry,2
"Be present at, turn up for ",attend,1
Low-ranking naval officer ,ensign,1
Being away,absence,1
Return to earlier state ,revert,2
West African country ,mali,17
Major Asian river ,indus,5
Musical instrument like a small guitar ,mandolin,4
Demand firmly ,insist,1
Branch of mathematics ,algebra,1
Underground passage ,tunnel,1
Speaker ,orator,6
Devilment or roguishness ,mischief,1
"Adversary, antagonist ",opponent,3
Of more than one ,plural,1
Absence of effort ,ease,10
Regular habit ,ritual,3
"Notions, thoughts ",ideas,1
Largest city in New Mexico ,albuquerque,1
Bird expert ,ornithologist,1
Group of families,tribe,5
One receiving medical care ,patient,1
Loud cry of a bull ,bellow,2
"Handle, run ",manage,4
Discomfort due to changing time zones when flying,jet lag,1
