CLUE,ANS,POS
Equipped with weapons ,armed,1
Himalayans often working as guides ,sherpas,1
Women's underwear ,lingerie,1
Yelled ,screamed,7
Of great worth ,valuable,1
Inclined to let people off lightly ,lenient,1
Travelling bag ,suitcase,1
Small rounded bread ,roll,1
Sloping - likely ,inclined,1
Workplace representative of unionised employees ,shop steward,6
"Exposed, revealed ",uncovered,5
Unit of power ,watt,1
Pet rodent ,gerbil,2
Record of events year by year,annals,1
Shack ,hovel,14
Flying horse of myth ,pegasus,1
"Tiny organisms, can be good or bad ",bacteria,1
"___ Jones, Harrison Ford hero - US state",indiana,1
Small square tile used in mosaics ,tessera,1
Once a woman in the Royal Navy ,wren,2
Hindu sage or saint ,rishi,1
Not fully developed ,immature,1
Incompetent or awkward ,inept,2
Personal teacher ,tutor,3
French port ,le havre,3
White coloured,chalky,9
