CLUE,ANS,POS
"Mourned, grieved ",lamented,3
Very ugly building ,eyesore,3
Monks' hoods ,cowls,1
In a despicable manner ,shamefully,16
Small lump ,nodule,6
Thick,dense,1
Large reptile,crocodile,1
Greasy mark ,smear,5
Surgeon's knife ,scalpel,1
Legal possessor ,owner,1
Become established,take root,1
Terror ,panic,6
Yellow fruit ,banana,1
Unfettered,free,3
Royal personage,prince,3
Festival ,gala,3
House robber ,burglar,1
Bony framework ,skeleton,1
Very fancy or complicated ,elaborate,4
Fungal plant disease ,mildew,4
Outlaw,bandit,2
