CLUE,ANS,POS
Blemish ,scar,3
Feeling loss ,mourning,6
"Memento, keepsake ",souvenir,6
Plug for a cask's vent hole ,spigot,1
Not awake ,asleep,1
Christopher Robin's bear ,pooh,1
Head of corn ,ear,3
Of system of land-holding in Middle Ages ,feudal,1
"Warranty, pledge ",guarantee,1
African language ,zulu,2
Reptile with shell,tortoise,2
Burial ground ,cemetery,1
"Quick, sharp, bite ",nip,10
Spud ,potato,1
Made better in quality ,improved,2
Forced out of office ,ousted,7
Robin Hood's forest ,sherwood,4
