CLUE,ANS,POS
Second-hand ,used,1
Royal mansion ,palace,1
Shut,closed,1
Petty quarrel ,squabble,4
Hoodlum,gangster,3
Not far away ,nearby,2
More advanced in years ,older,1
Game bird ,grouse,3
Citrus fruit ,lemon,2
Traditional ballad ,folk song,1
Slanting ,oblique,14
Throw -- bitumen ,pitch,1
Large draught animal ,shire horse,16
Bacon strip,rasher,1
It holds a ship in place ,anchor,1
Deep ravines ,gorges,2
Old Testament prophet ,isaiah,1
Stellar system ,galaxy,1
Power to influence ,leverage,10
German tank ,panzer,1
Interrogate ,question,1
Imminent in a menacing way ,looming,1
