CLUE,ANS,POS,FOUND IN
Academy award ,oscar,5,Iconic Oscar laureate
Moisture condensed at night ,dew,1,Dewy grass
Tosca composer ,puccini,1,Giacomo Puccini
Man or beast ,animal,13,Tool usage (if referring to an animal capable of using tools)
Shield from danger ,protect,1,Protective barrier
Item inserted in a written record ,entry,2,Record entry
Coma ,stupor,7,Drowsy stupor
Remains of a prehistoric plant or animal ,fossil,1,Fossilized remnants
Car ,motor,2,Motorcar
Advise strongly or prod ,urge,4,"Examine the phrase ""strongly advise"" – is there a connection between giving advice and hunger? Perhaps explore words or phrases that imply urgency, importance or consequence of not addressing the issue at hand."
Lloyd Webber musical ,evita,7,Evita (as a tribute to Andrew Lloyd Webber's Argentinian roots)
What makes us different,gene,14,"Specialization: Expertise in a specific field, leading to specialized knowledge not shared by the general population."
Every year ,annually,10,Repeated annually
The Cape of Good - ,hope,3,Hopeful viewpoint
Great American inventor ,edison,1,Thomas Edison
