CLUE,ANS,POS
Cease ,stop,1
Thin and metallic in sound ,tinny,2
Hitchcock's speciality ,suspense,2
"Solicitor, for example ",lawyer,6
One eighth of a gallon ,pint,2
In lazy fashion ,idly,6
"Arranging for continuation of, say, membership ",renewing,1
Impromptu ,unscripted,13
Highly visibility or importance,prominence,1
"Unpredictable, temperamental",erratic,2
Small water swirls ,eddies,1
Unmarried man ,bachelor,1
Water bird ,grebe,14
Wooden or wire barrier ,fence,1
Bacterium causing sore throats etc ,streptococcus,1
Puffed up with vanity ,pompous,11
