CLUE,ANS,POS,FOUND IN
Head of corn,ear,5,Husks (leaves surrounding the ear)
Small mouthful of food ,morsel,1,Bite-sized morsel
Shelter on sports ground ,dugout,6,Dugouts
Castile (anag),elastic,2,Elastic (able to stretch and return to original shape)
Sound of mild disapproval,tut,3,Tut-tutting
Famous battle site in Texas ,alamo,1,The Alamo
"Italian operatic tenor, d. 1921 ",enrico caruso,2,"Caruso (Enrico Caruso, one of the most renowned opera singers of all time, who specialized as a tenor)"
-- Boleyn ,anne,1,"It appears to be an attempt at using an unrelated term that might have been intended as a clue in its own right—perhaps alluding to Anne Boleyn, but without context, this is speculative"
Inflamed ,red,3,Reddened
Wonderful ,super,8,Superb
Diet ,regimen,3,Meal regimen
Beam over door or window ,lintel,15,Lintel (specifically over a window)
Relate to; anxiety ,concern,8,Obsessive concern
Strong man of the Bible ,samson,1,Samson (known for his incredible strength in Judges)
