CLUE,ANS,POS,FOUND IN
A pair of performers ,duo,1,Duo act
Still up in the air?,undecided,2,Undecided outcome
Sheaths for guns ,holsters,1,Gun holsters
"Inherent ability, natural talent ",aptitude,2,Natural aptitude
Male members of Scottish family groups ,clansmen,19,Fierce Highland warrior (emblematic figure representing Scottish clansmen throughout history)
Elegant British tree,silver birch,9,"Silver birch (Betula pendula, a symbol of rural Britain due to its widespread presence)"
Devon river ,exe,14,"Historic Roman settlement located near the estuary of a major river in Devon: Isca Dumnoniorum, present-ayer known as Exeter"
Lightest and most abundant of all substances,hydrogen,4,Hydrogen (the most abundant element in the universe)
Israelite leader betrayed by Delilah ,samson,13,Samson (whose betrayal led to his downfall)
South African meat ,biltong,5,"Biltong: While not a traditional ""meat,"" biltong is a popular South African dried meaty snack made from beef or game, including ostrich, venison, or impala."
Spanish gentleman ,hidalgo,11,Hidalgo de tradición hispana
Take issue with ,disagree,1,Disagreeable or unsatisfactory situation related to the subject at hand
Association of sports teams ,league,17,"Baseball (Junior League): USA Junior National Team, Japan Jr National Team"
Double-dealing ,two-faced,1,Two-faced: Deceptive or untrustworthy behavior that involves playing both sides.
Second-hand ,worn,8,Occasionally worn
Gaping,wide open,1,Wide opening or gap
Purple,violet,1,Violet hue
Abstract or general ideas ,concepts,16,Intangible concepts
Elliptical figure,oval,1,Oval-shaped object
Frocks ,dresses,1,"Gowns - referring specifically to women's dresses or formal attire, akin to ""frocks."""
