CLUE,ANS,POS,FOUND IN
Cowboys' contest ,rodeo,1,Rodeo event
String of beads ,necklace,1,Charming necklace
Accumulated fragments from erosion - it rusted (anag),detritus,15,Fallen detritus
Turn off course,deviate,2,Deviated from the path
Study of human and animal behaviour ,psychology,4,Comparative Psychology
Of the mind ,mental,5,Mental prowess
Not paid at the scheduled time ,overdue,2,Overdue paycheck
Fastener; propeller ,screw,2,Screw (a type of fastener)
Large spoon ,ladle,3,Generous-sized ladle
Militant Irish nationalist organisation,ira,2,Irish Republican Army (IRA)
