CLUE,ANS,POS
Cold season ,winter,1
Landed property ,estate,1
Sheep meat ,mutton,2
Withdraw ,pull out,13
'It takes ? to tango' ,two,1
Nudists ,naturists,1
Get ready ,prepare,1
Not recognised by anyone ,unknown,1
Deride - mock ,jeer,2
"Jane -, US actress ",fonda,1
By way of ,via,14
Upper chamber of Parliament ,house of lords,2
"Benjamin --, composer ",britten,1
Light-sensitive membrane in the eye ,retina,1
Nethermost ,lowest,1
Carved or cast figure ,statue,2
Bodies of (usually fresh) water ,lakes,1
International formula car race ,grand prix,2
Door support ,hinge,2
Consented ,agreed,1
Postpone ,defer,3
Countryside walker,rambler,1
Vivid long-tailed bird of the Americas,quetzal,5
Bringer of freedom,liberator,1
