CLUE,ANS,POS
Italian resort ,rimini,7
Child of first eight weeks in womb ,embryo,1
Humble ,lowly,7
Slow tempo ,adagio,1
A wide-mouthed water jug ,ewer,3
Sign of the lion ,leo,1
Army unit ,regiment,15
Shape produced by curve that crosses itself ,loop,1
Booted out of office ,ousted,3
Warm and cosy ,snug,19
Cock ,rooster,1
Everlasting ,eternal,6
Over and above ,extra,10
Distance north or south of the equator ,latitude,1
Megalithic monument ,cromlech,3
Game bird ,snipe,7
"Piece of crockery, maybe flying ",saucer,1
Primary blue colour in printing ,cyan,1
Thought ,idea,1
Sullen in a peevish way,petulant,4
"'Seasonal wind in southern Asia, brings heavy rains (7)' ",monsoon,1
Reek ,stink,1
