CLUE,ANS,POS
One serves at table ,waiter,1
Avoided dealing with ,shirked,4
Baby frogs ,tadpoles,1
Tether,leash,5
Level a charge against ,accuse,1
Prickling sensation ,tingle,5
Tiredly ,wearily,1
Of regions around the North Pole ,arctic,1
Shouting ,yelling,2
Spread; improvise (jazz) ,jam,1
Installer of mains-powered equipment ,electrician,1
"Concepts, notions ",ideas,1
Chair of the monarch ,throne,1
Admission ,entry,1
Joint of the body ,shoulder,4
100 years ,century,1
Acclaim ,praise,1
Of little importance ,trivial,2
Diplomatic messenger ,envoy,1
Interval of quiet,lull,13
Poisonous flowering plant ,aconite,3
Fossilised resin ,amber,1
Graduates of a college ,alumni,1
Immediate ,instant,1
Guided anti-ship missile ,exocet,2
