CLUE,ANS,POS,FOUND IN
Thou,you,8,Thine enemy (using an archaic term for someone who opposes you)
Member of the family ,relative,19,Kinfolk (collective noun for relatives)
Cherish a desire,hope,15,Treasure hope
Thrill,excite,14,Excitement overload
Taking to be the case ,assuming,11,Assuming authority over a hypothetical problem for preparedness.
'Lolita' author ,nabokov,1,Vladimir Nabokov
Compulsory,forced,3,Enforced
Turn hide into leather ,tan,1,Tanning
Green part that forms a flower's calyx,sepal,1,Sepals
(Of a romance) rapidly sweeping you off your feet? ,whirlwind,11,Engrossed in a whirlwind romance
