CLUE,ANS,POS
Pleasantly pungent ,piquant,8
Canine guard ,watchdog,1
Homerian epic ,odyssey,1
Theft crime ,robbery,1
"Valiant, courageous ",heroic,3
Imperial land measurement ,acre,1
Small sheltered bay ,cove,1
In short supply ,scarce,2
Raised ,hoisted,3
Dreamlike ,surreal,1
Not closed or secret ,open,1
Many-headed foe of Hercules ,hydra,1
Get one's own back ,retaliate,4
Porous substance to soak up ,sponge,1
Joyous ,blissful,4
Suddenly ,all at once,4
The science of flying aircraft ,aviation,2
Episode ,chapter,3
Electric safety device ,circuit breaker,1
Artist's workshop ,atelier,1
Spanish wine shop ,bodega,3
Arab state ,bahrain,4
Upper covering ,roof,1
Banned (German),verboten,2
"Agile, spry ",nimble,4
First letter of the Hebrew alphabet,aleph,1
Sign of the zodiac ,leo,5
Tropical fruit ,guava,6
