CLUE,ANS,POS
Escape from; baffle ,elude,1
"Trounce, beat ",thrash,3
Hindu or Sikh teacher ,guru,1
Rough drawing ,sketch,1
Grassy plains of South America ,pampas,1
Superficial ,cosmetic,8
Stone-like marble with layers of colours ,onyx,4
Inland body of water ,lake,1
Trepidation ,alarm,10
Continuous dull pain ,ache,2
Spreader of frightening rumours ,scaremonger,3
Living thing,organism,1
Style of hat ,panama,5
Zimbabwean capital ,harare,1
Nearer in space or time ,closer,1
Gifts ,presents,1
Yet - hushed,still,1
Line of people ,queue,1
Column ,pillar,1
Strip ,undress,1
Dawn ,sunrise,1
Fish ,herring,6
Climbing plant ,ivy,2
Ring ,circle,1
Coming out ,emerging,1
