CLUE,ANS,POS
Facial hair ,beard,1
Not deciduous ,evergreen,1
Yessir!; a lemur ,aye-aye,2
Light boat,canoe,2
Furtive ,stealthy,1
Having no idea ,clueless,1
"TV programme giving fake account of events, usually satirical ",mockumentary,4
Under stress ,on edge,9
Angry or warmed up ,heated,2
Crimean port ,yalta,10
Water-bearing stratum of permeable rock,aquifer,1
Non-believer ,atheist,2
Foretell ,predict,1
Part of the leg ,calf,4
Top half of a dress ,bodice,4
Modern name for Burma ,myanmar,1
Standards ,criteria,2
Roof of mouth ,palate,1
Steady and unceasing ,constant,3
Cereal grass cultivated for animal fodder ,millet,12
Taking notice ,attentive,1
"Other than, more ",else,7
Sweets ,candy,2
Offence ,crime,1
Novel by Charlotte Bronte,jane eyre,1
Flower ,bloom,1
Tooth ,molar,9
Hawaiian capital ,honolulu,1
