CLUE,ANS,POS,FOUND IN
River at Jarrow ,tyne,2,Tynemouth
Burning fiercely ,flaming,16,Flaming intensively
Light-hearted friendly talk ,banter,1,"How's your day shaping up? Any mind-bending crosswords or cryptic messages to share today? I'm all ears (or should I say, eyes?) for some friendly banter about our favorite brain teasers and word games!"
Regular customer; backer ,patron,1,Loyal patron
Underwater missile,torpedo,4,Torpedo-like projectile
First lady ,eve,4,Hostess of official events
Subatomic particle ,neutron,1,"Quark: Fundamental constituent of matter, part of protons and neutrons."
"... the Terrible, 16th-century ruler of Russia ",ivan,5,"Despite his notorious reputation as ""the Terrible,"" Ivan IV Vasilyevich played a crucial role in laying the foundation for the Tsardom of Russia's future growth."
Pine leaves,needles,13,"Needle retention: A characteristic observed in some pine trees, where needles remain on branches for multiple growing seasons before dropping off entirely"
Relating to citizens ,civic,12,"Taxpayer: An individual or entity contributing financially to public services through taxes, showcasing civic responsibility and engagement with community development efforts."
"King (I of England, VI of Scotland)",james,8,James VII and II
"Initially and formally, flying saucers ",ufos,2,UFOs (Unidentified Flying Objects)
