CLUE,ANS,POS
Professional misconduct,malpractice,5
Stuck-up ,snobbish,2
Ancient two-handled jar ,amphora,1
Waterhole; healthy ,well,4
Appraise ,assess,1
Underneath ,below,3
Nothingness ,nullity,10
Very black ,inky,11
Turn aside (from the main subject?) ,digress,2
Appear to be ,seem,1
Dessert ,pudding,10
Group of things that belong together ,set,1
Idle wanderer ,vagabond,1
Small leaflet ,pamphlet,4
Afflication ,malady,16
Gesture expressing unconcern,shrug,1
Mistake ,error,1
Belgian city,antwerp,3
Sports or entertainment venue ,arena,2
