CLUE,ANS,POS
"Recount, relate ",recite,14
Very early calculator ,abacus,1
Present ,gift,1
Hedge tree ,hawthorn,1
Related to the immediate surroundings,ambient,10
Very surprising ,startling,17
Patron of Scotland ,andrew,4
The original garden? ,eden,1
Indicate assent; make slip ,nod,1
Just ,only,2
Started again after a break,resumed,1
Vincent van . . . . was a great Dutch painter ,gogh,2
Increasing threefold ,tripling,20
Based on custom rather than documentation ,unwritten,6
"Useless, producing no results ",futile,8
Require ,need,1
Stayed clear of,avoided,1
Measure applied to gold or gems ,carat,1
"Glass cylinders closed at one end, used in laboratory work",test tubes,2
Portending bad things ,ominous,1
Pretentious; changed ,affected,1
The onset of darkness ,nightfall,5
Period or stage in a process ,phase,1
The maple leaf is on its flag ,canada,1
Areas,regions,1
"Seasonal wind in southern Asia, brings heavy rains ",monsoon,1
Put off ,delay,1
