CLUE,ANS,POS,FOUND IN
Trick ,hoax,5,Hoax (an act meant to trick someone into believing something false)
Forced off the tracks,derailed,2,Derailed train
Revolving platform ,turntable,9,Turntable (could be literal for music equipment and figurative for revolving stages)
Chasm ,abyss,9,Abyss (metaphorical or physical)
Tanned hide ,leather,1,Sun-dried leather
Violent winds and rain ,storms,11,Severe thunderstorms
"Eg, Vesuvius ",volcano,11,Pyroclastic (referring to volcanic materials ejected from a volcano like Mount Vesuvius)
Demonstrate ,show,4,Showcase
Death notices (abbr),obits,1,Obituaries (Obits)
One of Montezuma's people,aztec,1,Aztec 
Interminable ,endless,3,Endless (synonym)
Complacent ,smug,5,Smugness
"... of the fittest, natural selection ",survival,7,Survival of the fittest
Never-ending ,unceasing,9,Unceasing (8) - not ending or going away; continuous in time
Allegory ,myth,17,Mythos
