CLUE,ANS,POS
Eucharistic cups ,chalices,1
Fee paid to secure services ,retainer,1
Ravine ,gorge,1
"Apprise, notify ",inform,1
Muggy ,humid,1
Without fixed limits or restrictions,open-ended,12
Pay a casual visit unannounced ,drop in,1
Online document ,web page,9
"Drink, maybe philtre ",potion,4
Star sign ,virgo,6
"Horrified, shocked ",aghast,8
Take a stand against ,oppose,1
Tennis court feature ,net,1
Damage ,harm,2
Egyptian goddess ,isis,1
"Work, run ",operate,2
"Hurry, haste ",rush,1
"London area, centre of the UK diamond trade",hatton garden,1
One loads and unloads ships,stevedore,2
Revenge ,reprisal,9
Wrongly understand ,misinterpret,2
Easy - without suffering ,painless,9
Thighbone ,femur,1
