CLUE,ANS,POS
Culinary herb ,thyme,2
One bringing charges ,accuser,6
Dispute (a statement) ,challenge,19
"Feigns, dissembles ",pretends,5
Mongrel - cross,hybrid,1
Guard ,sentry,20
European river ,danube,1
Articulate ,eloquent,2
Unchanging in pitch ,monotone,1
Jump suddenly ,leap,1
Iran's capital ,tehran,1
Schmaltzy ,mawkish,9
Temporarily inactive ,dormant,1
Blacksmith's block,anvil,1
"Put to death or carry out, say plan ",execute,1
Small peach-like fruit ,apricot,1
Severe flood ,deluge,2
Secret plot; clique ,cabal,6
"Detested, loathed ",abhorred,1
Thick liquid that doesn't dissolve in water ,oil,3
Do away with ,abolish,7
Greek epic wanderings of Ulysses ,odyssey,1
Rare ,uncommon,1
Tear into scraps ,shred,1
Flat raised land ,plateau,1
Burial chamber ,tomb,1
Skilled Himalayan mountaineer ,sherpa,1
Riding trousers ,breeches,4
"Wheedle, coax ",cajole,4
Recovery of youth,rejuvenation,1
Gun ,firearm,1
Folded and filled tortilla ,taco,1
Rebirth in a new body ,reincarnation,3
Bring back into good condition ,rehabilitate,2
