CLUE,ANS,POS
Set of rungs ,ladder,1
Circus MC ,ringmaster,1
Page or foliage ,leaf,1
Up to (a time) ,until,1
Surprise attack ,raid,15
Motherly ,maternal,1
Underwater detection system ,sonar,1
Unoccupied or not in use,idle,6
Said (a word) wrongly ,mispronounced,1
Stimulus ,spur,4
Room warmer ,heater,1
European country,france,1
Judge of artistic works ,critic,2
Soundless ,silent,1
Voted in ,elected,1
Policeman; metal ,copper,1
Cooker ,oven,2
"Part, share ",portion,3
Strong building material ,concrete,2
Division of company ,department,1
Fishing boat ,trawler,8
Association of sports teams ,league,1
Excessive utilisation,overuse,1
Picture,image,2
One of the living dead ,zombie,1
Group of players ,team,1
