CLUE,ANS,POS
Trendy body joint? ,hip,6
"Keepsake, souvenir ",memento,1
Power to withstand hardship ,endurance,3
Arm joint,elbow,2
Kingsley Amis novel ,lucky jim,1
Thick liquid for skin ,lotion,2
"Translate, decode",interpret,5
Monetary unit ,dollar,1
Stand firm against ,resist,1
Hole (for shoelace) ,eyelet,1
Ladies' hosiery,tights,3
List of times and places for events ,schedule,1
Made ready (to fire) ,primed,1
Broad ,wide,12
Strain ,tension,2
Christian Creed adopted in 325 a.d. ,nicene,1
Not sacred ,secular,1
Chain of rocks underwater ,reef,1
Coral island ,atoll,1
Improve equipment or promote ,upgrade,1
Pilgrim Fathers' ship ,mayflower,1
