CLUE,ANS,POS,FOUND IN
Angle between leaf and stem ,axil,6,Leaf axil
"Listening device, insect or electronic fault ",bug,1,Bug (insect)
Highway ,road,9,Toll road
Occasion for excessive eating or drinking,binge,4,Binge-eating session
Imperial weight ,ounce,1,Troy Ounce
Disease inflaming the big toe ,gout,2,Gout (the most common association)
Grind (teeth),gnash,4,Gnashing
Peculiarity of phrase in a language ,idiom,2,Idiomatic (each language has unique idioms)
Fight verbally ,spar,15,Spar (verbally as well in some contexts)
Child's toy on a string ,yo-yo,15,Handheld yo-yo
Former ruler of Iran,shah,1,Reza Shah Pahlavi
