CLUE,ANS,POS
Edict ,decree,3
Emitting moisture in the form of vapour ,steaming,5
It attaches tissue to bone ,tendon,2
Woman's bedroom ,boudoir,2
Turnaround,reversal,2
Holy ,divine,2
Hereditarily-ruled Channel Island ,sark,4
Betting ,wagering,3
Secret - mysterious,arcane,14
Very hot; making bread ,baking,16
Touching lightly so as to cause laughter ,tickling,3
Close by,adjacent,2
"Adulterated, tainted ",impure,8
Paterfamilias ,patriarch,2
Fleet commander,admiral,2
The official who ensures fair play ,referee,1
"Assorted, miscellaneous ",sundry,15
Tudor houses were often so ,half-timbered,2
One who compensates (another) for harm or loss ,indemnifier,3
Man-made jet of water ,fountain,1
T; Argentinian dance ,tango,1
Christmas decoration ,tinsel,4
Disobey ,defy,1
Supporter or fan ,admirer,9
Those giving a party,hosts,1
Go away ,depart,3
Scurry -- iconic small car ,beetle,1
Musician's aid for pitch ,tuning fork,9
Police rank ,superintendent,6
Radioactive metallic element ,radium,1
Fortress,castle,12
Defame falsely,libel,1
Stops ,ceases,2
Cut down on ,reduce,1
Water round a castle,moat,1
Like an omelette ,eggy,3
Feeling guilt or remorse ,ashamed,4
Bird (of peace?) ,dove,1
