CLUE,ANS,POS
Listen to,hear,1
Save from danger ,rescue,1
Sweetener ,sugar,1
Enclosed drain under a road or railway ,culvert,1
Prepared ,ready,1
Underarm protection? ,deodorant,1
Former British rule ,empire,1
Group formed to limit competition ,cartel,1
Trojan hero,hector,2
Gem ,jewel,1
Intrepid ,fearless,1
The largest flatfish ,halibut,4
Spanish painter born in Greece ,el greco,2
Game bird (in a pear tree?),partridge,1
Ships travelling together ,convoy,2
Look over ,survey,1
Slangily cheat with wood-working tool ,chisel,3
1966 Michael Caine film,alfie,1
Happy-go-lucky ,carefree,1
In a position to ,able,2
