CLUE,ANS,POS
Very ugly sights ,eyesores,1
The animal said to be stubborn ,mule,2
"Ghastly, grisly ",gruesome,14
Transfer power to do something ,delegate,1
Great sorrow at someone's death ,grief,1
Young animal,calf,5
Width ,breadth,2
Small bird ,wren,14
Advertising booklet,brochure,1
Gain ,benefit,2
Meddle ,interfere,1
"Small, light boat ",canoe,11
Plate protecting the skin of fish and reptiles,scale,1
Southern African desert ,kalahari,1
Young sheep ,lamb,1
Makes smaller,reduces,2
Device forcing motion in one direction ,ratchet,9
Singing to pre-recorded backing tracks ,karaoke,1
West African river ,niger,1
Exclusive control of something ,monopoly,1
Loss of memory ,amnesia,1
