CLUE,ANS,POS
Agra tourist attraction ,taj mahal,1
Winged god of love ,eros,2
Pay a quick informal visit,pop in,2
Self-satisfied ,smug,8
Widespread killing ,massacre,1
Arrow maker ,fletcher,4
They're smaller than towns ,villages,1
Pre-Aztec Mexicans ,toltecs,7
Lively Parisian dance ,cancan,4
Inuit abode,igloo,1
Elevate ,raise,2
Home loan ,mortgage,1
Patois ,dialect,5
Aviators ,pilots,1
River flowing through Russia and Kazakhstan to the Caspian,ural,2
Hazel nut ,filbert,1
Pleasure seeker ,hedonist,1
Penniless ,destitute,3
God of the underworld,pluto,2
(Fiery) Hell,inferno,1
Walking in water ,paddling,5
Branch of mathematics ,trigonometry,6
German airship,zeppelin,1
Heavy downpour ,rainstorm,9
Adieu ,goodbye,2
Geometrical solid,cube,2
Dutch painter renowned for his use of light ,vermeer,2
Sweet blackcurrant liqueur ,cassis,1
Huge,massive,2
Sermon ,homily,6
Crack ,split,3
A scrape or mark of rubbing ,abrasion,1
Moving about ,roaming,6
