CLUE,ANS,POS,FOUND IN
Party - hit,bash,1,Bashful gathering
"Clothing, apparel",attire,10,Dapper attire
Two times ,twice,2,Twice the size
Long-haired rabbit ,angora,7,"Angora rabbit (known for its long, soft fur)"
"Make out, distinguish by eye ",discern,14,Discernible peculiarities
Decisions of courts on issues of fact or law ,findings,3,Court findings
Qualified - expert ,able,4,Knowledgeable
Automatic machine ,robot,4,Robotic
Desiccating ,drying,1,Drying out
Child - ankle-biter?,nipper,16,Nifty nipper
Book series by John Galsworthy ,the forsyte saga,10,Forsythes and Friends (a collection related to the Forsyte Saga)
Dead ,extinct,16,Extinct (referring to species)
Shoves ,pushes,1,Pushes forcefully
"Of one from Warsaw, say ",polish,11,Piwa (meaning 'pies' which are Polish pastries; associated with Warsaw's culinary scene)
Brigham Young state ,utah,3,Utah founder
Warning of danger ,alert,2,Alerting
Dark-red fruit ,plum,19,Red plum
Eggs ,ova,1,Oval-shaped
Untidy state ,mess,2,Messy
Particle ,atom,1,Subatomic
Rodent related to the guinea pig ,agouti,12,Agouti (a relative within the same genus)
''Old soldiers ..... ...'' ,never die,1,Old soldiers never die; they just fade away
A Mexican river ,rio,1,Rio Grande
Silver medal position,second,1,Second place
Between black and white ,grey,18,Greyscale representation
