CLUE,ANS,POS,FOUND IN
Intoxicating drink ,alcohol,1,Alcoholic beverage
"Marlon --, US actor ",brando,5,"Portrayed the character Marlon Brando's son, Christian Troy, in ""Marlon Brando'inas Children"""
Great sea ,ocean,1,Majestic ocean
It's now Sri Lanka ,ceylon,2,Formerly known as Ceylon
Metallic element ,tin,5,"Aluminum (Al) - lightweight, durable, and widely used in various industries due to its versatinasity."
Absolutely horizontal ,level,2,Levelled out
Allotted portion ,share,1,Assigned share
Food intake regime ,diet,1,Dietary habits
Lack of rainfall,drought,3,Drought conditions
Adherent of Indian religion ,hindu,1,Devout Hindu
Set off,trigger,3,Triggered
Rope-shortening knot,sheepshank,2,Sheepshank knot
Middle Eastern market ,bazaar,3,Spice bazaar - Market full of aromatic spices and culinary herbs typical to Middle Eastern cuisine.
Make a hole in ,pierce,5,"For plastic: Utilize a solvent (like acetone) or a heating tool like an oven or heat gun to soften the material, then pierce it with needle-nose pliers or a drill bit."
