CLUE,ANS,POS
String ,twine,8
Skin blemish ,wart,4
Cardinal number ,seventeen,17
Tropical skirt ,sarong,7
Court game ,squash,5
"Appalling, awful ",dreadful,4
Ran away to get married ,eloped,1
Huge legendary beings ,giants,2
Window in roof ,skylight,1
Peculiar ,odd,1
Private teacher ,tutor,1
Perimeter of circle ,circumference,3
Fertiliser ,manure,1
Verity ,truth,1
Irish ferry port ,rosslare,6
Grotto ,cave,3
Very skilled or proficient ,adept,1
Apt or witty remark - in France ,bon mot,1
Tiny crustaceans ,krill,6
