CLUE,ANS,POS
Heretofore ,hitherto,2
Illegal state in football ,offside,1
Difficulties to be resolved,problems,5
"Of fruit, skinned ",peeled,1
Slimy substance ,goo,3
Madness ,lunacy,5
Thespian ,actor,1
Rich white sauce ,bechamel,1
"Accedes, acquiesces ",assents,3
Orange vegetable ,carrot,1
Wages ,pay,2
Stage play ,drama,1
Northern black and white diving birds ,auks,5
Drowsy ,sleepy,1
Valuable ,precious,3
Believed to be guilty but without proof,suspected,3
Lethargic ,languid,3
Speak out against ,denounce,10
Not allowing light to pass through ,opaque,1
Inveigle ,entice,2
"Induces, prevails upon ",persuades,1
Destructive event ,catastrophe,2
Witch's cat is well acquainted ,familiar,1
