CLUE,ANS,POS
Arab ruler ,emir,5
Continental ,european,3
Formal written work dealing with a particular subject ,treatise,3
Lie ,fib,3
"Sun, Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune, Pluto",solar system,17
Affirmative ,yes,6
Had as a purpose ,intended,2
Duo ,two,3
Card game with four players ,bridge,1
Greek god of wine and ecstasy ,dionysus,3
Inequitable ,unjust,3
Concurred ,agreed,1
Wimbledon game ,tennis,1
Going too fast ,speeding,1
Overwhelming fear ,panic,2
Give testimony,bear witness,1
The state of being alone ,solitude,1
Conjuring skill ,legerdemain,14
Boiling water vapour,steam,1
Carve a statue ,sculpt,1
Generally liked ,popular,7
Acceptance ,approval,2
