CLUE,ANS,POS
Tenant ,lessee,2
Damp and sticky ,clammy,3
Border,boundary,4
Bunch of flowers ,posy,8
Cooking fat ,lard,2
Sudden sharp feeling ,twinge,5
Stamp collector ,philatelist,1
By a very small margin ,barely,9
Guest ,invitee,7
Asian rainy season ,monsoon,1
Pasta in thin strands,vermicelli,2
"Alone, set apart ",isolated,1
Natural surroundings ,habitat,4
Squeeze into less space ,compress,4
"Real, not abstract ",concrete,2
Show to be right or justified ,vindicate,4
Grid ,lattice,10
Accidental release ,leakage,1
"Defeat, overcome",conquer,2
Mountainous ,craggy,5
Very dry ,arid,1
Such as well might happen ,likely,2
Dread ,terror,8
American term for swede ,rutabaga,1
Weighty book ,tome,1
Landslide,avalanche,5
Rascal ,scamp,7
Extremely wicked ,evil,5
Backside,posterior,7
"Uncover, expose to view ",expose,3
Large flightless bird ,ostrich,1
Entertained ,amused,1
Clabbers in popular word game ,scrabble,1
Occurrences ,events,1
Missive ,letter,1
Language of Iran ,farsi,1
Study of language and its structure ,linguistics,1
Throw about ,scatter,8
Deliver from harm ,rescue,13
Food passed through a liquidiser ,puree,1
Surviving fragment,remnant,3
OT prophet ,ezekiel,15
