CLUE,ANS,POS
Shoe part,heel,2
Speaker's platform ,rostrum,5
Highly prized flower ,orchid,2
Tending to enter uninvited ,intrusive,10
Allot or ascribe ,assign,1
Small birds ,sparrows,1
Artist's tripod ,easel,4
Female entertainer ,hostess,11
Sudden feeling of fear,fright,1
Herb to make money ,mint,2
Watering hole,oasis,1
Large flatfish ,turbot,2
"Strict, stark ",severe,6
Passionately dislike,hate,3
Not easy to see or understand ,unclear,11
Flavour ,taste,1
Mixed drink ,cocktail,1
Controller of aircraft ,pilot,1
Can ,tin,3
Unjust,wrongful,13
Female sheep ,ewe,1
Eyelash cosmetic ,mascara,1
"Soften, give in ",relent,2
Subatomic particle ,neutron,3
