CLUE,ANS,POS
Mathematical array ,matrix,1
Groups of people related by blood ,tribes,10
Charge with crime ,indict,2
Go ahead; element ,lead,7
More potent,stronger,1
Cold dish ,salad,1
Smuggled goods,contraband,1
Leniency and compassion towards offenders ,clemency,2
"Goal, aim ",objective,1
Barrier of stakes and timbers ,stockade,2
Onlookers ,audience,5
Savoury jelly ,aspic,1
Not harsh or violent ,gentle,1
Belgian surreal painter ,magritte,1
Made bigger ,enlarged,3
"Sinew, maybe 3 ",tendon,2
Theatre promoter,impresario,1
Deciduous tree ,poplar,8
Garden pest ,aphid,1
Thread or tall tale ,yarn,1
Slaughterhouse ,abattoir,1
A brief or casual look ,glance,1
Charged particle,ion,1
