CLUE,ANS,POS
Police search operation ,manhunt,4
Give way or cave in ,collapse,3
"Disparage, put down ",decry,15
"Feature, quality ",characteristic,3
Seaweed ,kelp,1
Immature state ,childhood,3
"Saccharin, for example",sweetener,1
Viper ,adder,2
From that place ,thence,7
Dance ,mazurka,20
Order to be off the streets by a certain hour ,curfew,1
From one side to another,across,1
Compartment for baking ,oven,1
Main tower of a castle ,keep,1
Paradise ,eden,1
"Waver, go this way and that ",fluctuate,2
Self-evident truth ,axiom,2
Unwillingness to respect the views of others ,intolerance,9
"Fatuous, vacuous ",inane,7
Great fear,terror,2
Suntanning ,bronzing,1
Universe ,cosmos,1
Supply water to fields etc ,irrigate,1
