CLUE,ANS,POS,FOUND IN
"Succeed, flourish ",prosper,1,Prosperous
Hopeful lover?,admirer,16,Love's next admirer
Baseball player - bowl,pitcher,1,Pitcher's thumb (in relation to throwing a ball)
Current affairs ,news,1,Breaking News
Ease ,comfort,8,Comfortable
Traveller not driving ,passenger,1,Passenger only
Taut or strained ,tense,9,Tense (opposite of relaxed)
Hillock ,knoll,18,Petite knoll
Japanese artist ,hokusai,9,Katsushika Hokusai
Using compulsion,coercive,16,Coercive influence
Barren ,sterile,7,Sterile ground
End - period,stop,8,Ultimate stop
Long narrow range of hills ,ridge,11,Ridgewalk (long narrow ridge)
Rhythmic monologue ,rap,9,Staccato-like pauses or short bursts of rapid speech can create an effect similar to staccato notes in music.
Highly prized flower ,orchid,1,Orchid (specific types like Cattleya or Phalaenopsis can be highly prized)
Oration ,speech,2,Discursive speech
Tending to enter uninvited ,intrusive,15,Intrusive individual
Small birds ,sparrows,12,Sparrowling (derived from sparrows and little birds)
"Founder of the German Romantic school of opera, d. 1826",weber,1,Carl Maria von Weber
Artist's tripod ,easel,5,Stand for easel
Sudden feeling of fear,fright,3,Frightened instantanee
Herb to make money ,mint,4,Peppermint sales
Flavour ,taste,10,Umami (savory taste)
Not the one mentioned ,other,3,Other possibility
Eyelash cosmetic ,mascara,2,Mascara eyelashes
