CLUE,ANS,POS
In an astute manner ,shrewdly,3
Deferred payment ,credit,5
Adult male ,man,5
Not present ,absent,1
A fencing sword ,epee,2
Woody tropical grass ,bamboo,1
Goodbye ,adieu,2
Galled,irked,2
Microscopic organisms ,bacteria,1
Wave rider ,surfer,1
Scottish hillsides,braes,1
Newt-like amphibian ,salamander,1
Legitimate - deserved ,rightful,8
Absence of emotion or enthusiasm ,apathy,1
Slender tubes of pasta ,macaroni,13
Period (of work); incantation ,spell,10
"Harry ......, famous American escapologist ",houdini,1
Papal court ,curia,11
Mildly diverted or entertained ,amused,1
Entrust responsibility to an agent ,delegate,4
Grow mature like fruit ,ripen,3
Opposite of light,dark,1
Receptacles for cut flowers ,vases,1
"Eg, spaghetti ",pasta,1
Require ,need,2
TE Lawrence's milieu?,arabia,2
Person dying for a cause,martyr,1
